SAMPLE_ID,cyt,zsc
TCGA-HZ-8001-01,JAML,1.5099
TCGA-RL-AAAS-01,JAML,1.3511
TCGA-HZ-A9TJ-01,JAML,-1.3582
TCGA-2J-AABA-01,JAML,-0.1943
TCGA-HZ-A77P-01,JAML,0.5591
TCGA-IB-7889-01,JAML,0.8807
TCGA-FB-A5VM-01,JAML,1.2854
TCGA-3A-A9I9-01,JAML,0.4783
TCGA-OE-A75W-01,JAML,0.4828
TCGA-Q3-AA2A-01,JAML,0.105
TCGA-IB-7887-01,JAML,-0.4708
TCGA-FB-AAPS-01,JAML,0.402
TCGA-HV-A5A3-01,JAML,-0.9548
TCGA-2J-AABH-01,JAML,-0.3412
TCGA-HZ-7289-01,JAML,-3.446
TCGA-3A-A9IS-01,JAML,-2.4824
TCGA-IB-A7M4-01,JAML,-0.016
TCGA-FB-A78T-01,JAML,0.9895
TCGA-3A-A9IV-01,JAML,-2.0792
TCGA-3A-A9IO-01,JAML,-1.625
TCGA-FB-AAPZ-01,JAML,0.4422
TCGA-IB-A5ST-01,JAML,0.5374
TCGA-H6-A45N-01,JAML,0.6147
TCGA-2L-AAQA-01,JAML,-0.5401
TCGA-2J-AABT-01,JAML,0.9162
TCGA-US-A77E-01,JAML,-1.0633
TCGA-F2-6880-01,JAML,-1.8743
TCGA-2J-AABE-01,JAML,0.5166
TCGA-FB-AAPP-01,JAML,-2.7833
TCGA-M8-A5N4-01,JAML,0.191
TCGA-RB-A7B8-01,JAML,-0.0765
TCGA-3A-A9IC-01,JAML,-0.5179
TCGA-3A-A9IZ-01,JAML,-2.1544
TCGA-H8-A6C1-01,JAML,0.6651
TCGA-IB-AAUV-01,JAML,1.1774
TCGA-YY-A8LH-01,JAML,-0.6305
TCGA-FB-A545-01,JAML,-1.8556
TCGA-2J-AAB8-01,JAML,-0.4409
TCGA-2J-AABI-01,JAML,-0.1806
TCGA-F2-A44G-01,JAML,0.1033
TCGA-F2-A8YN-01,JAML,-0.2891
TCGA-3A-A9IU-01,JAML,-1.4749
TCGA-US-A77J-01,JAML,1.0477
TCGA-3A-A9IL-01,JAML,-0.1584
TCGA-FB-AAPY-01,JAML,1.3624
TCGA-XD-AAUG-01,JAML,0.4384
TCGA-FB-A4P5-01,JAML,1.0244
TCGA-XD-AAUI-01,JAML,0.4185
TCGA-IB-A5SQ-01,JAML,0.5644
TCGA-IB-A6UG-01,JAML,-0.4102
TCGA-FB-AAQ2-01,JAML,-0.4125
TCGA-HZ-8317-01,JAML,-0.1891
TCGA-XD-AAUL-01,JAML,0.533
TCGA-S4-A8RM-01,JAML,0.225
TCGA-XD-AAUH-01,JAML,1.0701
TCGA-2J-AABK-01,JAML,-0.4597
TCGA-IB-7644-01,JAML,-0.0967
TCGA-LB-A9Q5-01,JAML,0.9762
TCGA-S4-A8RP-01,JAML,0.1706
TCGA-3A-A9I7-01,JAML,0.1296
TCGA-IB-A5SP-01,JAML,-0.5077
TCGA-US-A776-01,JAML,-2.4219
TCGA-S4-A8RO-01,JAML,0.0782
TCGA-RB-AA9M-01,JAML,0.2113
TCGA-2J-AAB9-01,JAML,0.3341
TCGA-3E-AAAY-01,JAML,0.6945
TCGA-HZ-A49H-01,JAML,1.3291
TCGA-IB-AAUU-01,JAML,0.8528
TCGA-HV-A5A4-01,JAML,-0.3736
TCGA-HZ-7925-01,JAML,0.3004
TCGA-F2-6879-01,JAML,-0.1806
TCGA-3A-A9IH-01,JAML,-0.6062
TCGA-IB-AAUW-01,JAML,0.4567
TCGA-HZ-7922-01,JAML,0.0159
TCGA-XN-A8T5-01,JAML,0.8669
TCGA-IB-7885-01,JAML,0.4594
TCGA-IB-AAUM-01,JAML,0.3433
TCGA-2J-AABU-01,JAML,-0.1458
TCGA-PZ-A5RE-01,JAML,0.7943
TCGA-HV-A5A5-01,JAML,0.4325
TCGA-IB-7890-01,JAML,-0.1427
TCGA-HV-A7OL-01,JAML,0.1633
TCGA-HZ-A49G-01,JAML,1.1601
TCGA-IB-AAUP-01,JAML,1.2125
TCGA-IB-A6UF-01,JAML,-1.2846
TCGA-YH-A8SY-01,JAML,-1.1177
TCGA-3A-A9IX-01,JAML,1.4124
TCGA-2J-AAB1-01,JAML,0.4814
TCGA-2J-AAB4-01,JAML,0.8171
TCGA-HV-AA8V-01,JAML,-0.0831
TCGA-2L-AAQI-01,JAML,-0.8412
TCGA-IB-A5SO-01,JAML,0.2002
TCGA-IB-7647-01,JAML,0.8013
TCGA-Q3-A5QY-01,JAML,1.6534
TCGA-FB-A4P6-01,JAML,0.5732
TCGA-US-A774-01,JAML,0.3318
TCGA-L1-A7W4-01,JAML,-2.5446
TCGA-2J-AABR-01,JAML,0.9306
TCGA-F2-A44H-01,JAML,0.7705
TCGA-IB-AAUT-01,JAML,0.6783
TCGA-HZ-A77O-01,JAML,-0.7976
TCGA-HZ-7924-01,JAML,0.8206
TCGA-IB-AAUS-01,JAML,1.4855
TCGA-F2-7276-01,JAML,0.5663
TCGA-HZ-A49I-01,JAML,2.019
TCGA-2J-AABF-01,JAML,0.896
TCGA-IB-AAUO-01,JAML,-0.2708
TCGA-IB-AAUQ-01,JAML,-0.8353
TCGA-XN-A8T3-01,JAML,-0.2403
TCGA-IB-AAUN-01,JAML,-0.3392
TCGA-HZ-8519-01,JAML,0.4988
TCGA-IB-7888-01,JAML,0.838
TCGA-YB-A89D-01,JAML,0.5951
TCGA-HZ-A4BK-01,JAML,1.3959
TCGA-IB-AAUR-01,JAML,1.5471
TCGA-F2-7273-01,JAML,0.9181
TCGA-HZ-A77Q-01,JAML,0.7435
TCGA-Z5-AAPL-01,JAML,0.7392
TCGA-IB-8126-01,JAML,0.7383
TCGA-IB-7649-01,JAML,1.1472
TCGA-IB-7652-01,JAML,1.0193
TCGA-HZ-A4BH-01,JAML,0.2574
TCGA-3A-A9IB-01,JAML,-0.0446
TCGA-HZ-7920-01,JAML,0.9381
TCGA-IB-7645-01,JAML,1.434
TCGA-HZ-8005-01,JAML,-0.4394
TCGA-2J-AABP-01,JAML,0.0915
TCGA-IB-A7LX-01,JAML,-0.825
TCGA-HZ-8636-01,JAML,0.8585
TCGA-IB-8127-01,JAML,0.7414
TCGA-HZ-8638-01,JAML,0.17
TCGA-HZ-8315-01,JAML,0.5733
TCGA-HZ-7926-01,JAML,0.2126
TCGA-HZ-7918-01,JAML,0.568
TCGA-H6-8124-01,JAML,-1.3027
TCGA-FB-A7DR-01,JAML,-0.8031
TCGA-HZ-8002-01,JAML,1.0187
TCGA-IB-7891-01,JAML,0.7119
TCGA-F2-A7TX-01,JAML,-0.2233
TCGA-HZ-7919-01,JAML,-0.0386
TCGA-HZ-8003-01,JAML,0.717
TCGA-IB-A5SS-01,JAML,0.2528
TCGA-IB-7897-01,JAML,1.3235
TCGA-HZ-7923-01,JAML,1.7137
TCGA-IB-7886-01,JAML,-0.0816
TCGA-IB-7893-01,JAML,-1.4285
TCGA-IB-7651-01,JAML,-0.0069
TCGA-2J-AAB6-01,JAML,-0.7678
TCGA-IB-7646-01,JAML,-0.1394
TCGA-HZ-8637-01,JAML,1.4937
TCGA-HV-A7OP-01,ANXA1,-4.3563
TCGA-2L-AAQL-01,ANXA1,-0.5012
TCGA-2J-AABV-01,ANXA1,-1.2105
TCGA-HV-AA8X-01,ANXA1,-0.393
TCGA-FB-AAQ0-01,ANXA1,-1.0834
TCGA-3A-A9J0-01,ANXA1,-0.0037
TCGA-FB-AAQ1-01,ANXA1,0.3549
TCGA-HZ-A8P1-01,ANXA1,-1.6659
TCGA-3A-A9I5-01,ANXA1,-1.5866
TCGA-US-A779-01,ANXA1,-0.3977
TCGA-FB-AAQ6-01,ANXA1,-0.8081
TCGA-HZ-A8P0-01,ANXA1,0.0195
TCGA-3A-A9IJ-01,ANXA1,0.2149
TCGA-3A-A9IR-01,ANXA1,-3.2694
TCGA-LB-A8F3-01,ANXA1,-1.9299
TCGA-LB-A7SX-01,ANXA1,-0.3896
TCGA-3E-AAAZ-01,ANXA1,-0.0781
TCGA-2L-AAQM-01,ANXA1,-2.3207
TCGA-FB-AAPQ-01,ANXA1,-0.8271
TCGA-US-A77G-01,ANXA1,-0.3929
TCGA-2J-AABO-01,ANXA1,0.2878
TCGA-FB-AAQ3-01,ANXA1,0.678
TCGA-HV-A5A6-01,ANXA1,1.175
TCGA-2L-AAQE-01,ANXA1,0.5772
TCGA-FB-AAPU-01,ANXA1,-1.1409
TCGA-3A-A9IN-01,ANXA1,-0.8769
TCGA-2L-AAQJ-01,ANXA1,0.3196
TCGA-HZ-8001-01,ANXA1,1.0101
TCGA-RL-AAAS-01,ANXA1,0.0994
TCGA-HZ-A9TJ-01,ANXA1,0.7811
TCGA-2J-AABA-01,ANXA1,0.0967
TCGA-HZ-A77P-01,ANXA1,-0.3156
TCGA-IB-7889-01,ANXA1,0.5367
TCGA-FB-A5VM-01,ANXA1,1.3493
TCGA-3A-A9I9-01,ANXA1,0.2296
TCGA-OE-A75W-01,ANXA1,-0.0031
TCGA-Q3-AA2A-01,ANXA1,-0.5005
TCGA-IB-7887-01,ANXA1,0.4661
TCGA-FB-AAPS-01,ANXA1,0.1722
TCGA-HV-A5A3-01,ANXA1,0.3875
TCGA-2J-AABH-01,ANXA1,-0.1859
TCGA-HZ-7289-01,ANXA1,1.2651
TCGA-3A-A9IS-01,ANXA1,-4.2053
TCGA-IB-A7M4-01,ANXA1,1.1309
TCGA-FB-A78T-01,ANXA1,-1.0634
TCGA-3A-A9IV-01,ANXA1,-2.2826
TCGA-3A-A9IO-01,ANXA1,-2.3088
TCGA-FB-AAPZ-01,ANXA1,1.1635
TCGA-IB-A5ST-01,ANXA1,-0.1741
TCGA-H6-A45N-01,ANXA1,-0.1946
TCGA-2L-AAQA-01,ANXA1,-0.7872
TCGA-2J-AABT-01,ANXA1,-0.6049
TCGA-US-A77E-01,ANXA1,0.1369
TCGA-F2-6880-01,ANXA1,-2.112
TCGA-2J-AABE-01,ANXA1,0.2198
TCGA-FB-AAPP-01,ANXA1,-3.226
TCGA-M8-A5N4-01,ANXA1,1.0873
TCGA-RB-A7B8-01,ANXA1,0.0893
TCGA-3A-A9IC-01,ANXA1,0.6137
TCGA-3A-A9IZ-01,ANXA1,1.2704
TCGA-H8-A6C1-01,ANXA1,-0.7118
TCGA-IB-AAUV-01,ANXA1,0.3399
TCGA-YY-A8LH-01,ANXA1,-0.9266
TCGA-FB-A545-01,ANXA1,0.8811
TCGA-2J-AAB8-01,ANXA1,0.1549
TCGA-2J-AABI-01,ANXA1,0.8268
TCGA-F2-A44G-01,ANXA1,-0.1299
TCGA-F2-A8YN-01,ANXA1,0.8167
TCGA-3A-A9IU-01,ANXA1,1.4756
TCGA-US-A77J-01,ANXA1,0.2857
TCGA-3A-A9IL-01,ANXA1,-1.9634
TCGA-FB-AAPY-01,ANXA1,-0.4521
TCGA-XD-AAUG-01,ANXA1,0.4441
TCGA-FB-A4P5-01,ANXA1,0.5332
TCGA-XD-AAUI-01,ANXA1,-0.0894
TCGA-IB-A5SQ-01,ANXA1,1.3361
TCGA-IB-A6UG-01,ANXA1,-0.5096
TCGA-FB-AAQ2-01,ANXA1,1.6781
TCGA-HZ-8317-01,ANXA1,-0.0714
TCGA-XD-AAUL-01,ANXA1,0.3461
TCGA-S4-A8RM-01,ANXA1,-1.3141
TCGA-XD-AAUH-01,ANXA1,0.2123
TCGA-2J-AABK-01,ANXA1,-0.5976
TCGA-IB-7644-01,ANXA1,-0.5264
TCGA-LB-A9Q5-01,ANXA1,0.4495
TCGA-S4-A8RP-01,ANXA1,0.2013
TCGA-3A-A9I7-01,ANXA1,-0.0506
TCGA-IB-A5SP-01,ANXA1,-0.4613
TCGA-US-A776-01,ANXA1,-1.6037
TCGA-S4-A8RO-01,ANXA1,0.3175
TCGA-RB-AA9M-01,ANXA1,-0.3222
TCGA-2J-AAB9-01,ANXA1,0.0487
TCGA-3E-AAAY-01,ANXA1,-0.3183
TCGA-HZ-A49H-01,ANXA1,0.2418
TCGA-IB-AAUU-01,ANXA1,-0.2782
TCGA-HV-A5A4-01,ANXA1,-0.4281
TCGA-HZ-7925-01,ANXA1,0.2182
TCGA-F2-6879-01,ANXA1,0.721
TCGA-3A-A9IH-01,ANXA1,0.8254
TCGA-IB-AAUW-01,ANXA1,0.2192
TCGA-HZ-7922-01,ANXA1,0.0829
TCGA-XN-A8T5-01,ANXA1,0.5993
TCGA-IB-7885-01,ANXA1,1.2498
TCGA-IB-AAUM-01,ANXA1,-1.0527
TCGA-2J-AABU-01,ANXA1,1.3572
TCGA-PZ-A5RE-01,ANXA1,1.3175
TCGA-HV-A5A5-01,ANXA1,-0.4212
TCGA-IB-7890-01,ANXA1,0.7868
TCGA-HV-A7OL-01,ANXA1,0.304
TCGA-HZ-A49G-01,ANXA1,-0.3811
TCGA-IB-AAUP-01,ANXA1,-0.2991
TCGA-IB-A6UF-01,ANXA1,1.0809
TCGA-YH-A8SY-01,ANXA1,0.3046
TCGA-3A-A9IX-01,ANXA1,0.3337
TCGA-2J-AAB1-01,ANXA1,0.461
TCGA-2J-AAB4-01,ANXA1,0.5592
TCGA-HV-AA8V-01,ANXA1,0.7567
TCGA-2L-AAQI-01,ANXA1,-0.2028
TCGA-IB-A5SO-01,ANXA1,0.6514
TCGA-IB-7647-01,ANXA1,-0.9443
TCGA-Q3-A5QY-01,ANXA1,0.3867
TCGA-FB-A4P6-01,ANXA1,-0.4487
TCGA-US-A774-01,ANXA1,-0.058
TCGA-L1-A7W4-01,ANXA1,2.6037
TCGA-2J-AABR-01,ANXA1,0.8234
TCGA-F2-A44H-01,ANXA1,-0.4143
TCGA-IB-AAUT-01,ANXA1,-0.8005
TCGA-HZ-A77O-01,ANXA1,-0.2722
TCGA-HZ-7924-01,ANXA1,-0.777
TCGA-IB-AAUS-01,ANXA1,0.154
TCGA-F2-7276-01,ANXA1,0.1965
TCGA-HZ-A49I-01,ANXA1,0.9459
TCGA-2J-AABF-01,ANXA1,-0.5511
TCGA-IB-AAUO-01,ANXA1,0.2508
TCGA-IB-AAUQ-01,ANXA1,0.59
TCGA-XN-A8T3-01,ANXA1,0.9958
TCGA-IB-AAUN-01,ANXA1,0.6873
TCGA-HZ-8519-01,ANXA1,-0.3594
TCGA-IB-7888-01,ANXA1,-0.2024
TCGA-YB-A89D-01,ANXA1,0.1245
TCGA-HZ-A4BK-01,ANXA1,-0.0429
TCGA-IB-AAUR-01,ANXA1,0.3267
TCGA-F2-7273-01,ANXA1,0.2241
TCGA-HZ-A77Q-01,ANXA1,0.6608
TCGA-Z5-AAPL-01,ANXA1,-0.4187
TCGA-IB-8126-01,ANXA1,-0.0894
TCGA-IB-7649-01,ANXA1,-0.0757
TCGA-IB-7652-01,ANXA1,0.7127
TCGA-HZ-A4BH-01,ANXA1,0.1894
TCGA-3A-A9IB-01,ANXA1,0.6798
TCGA-HZ-7920-01,ANXA1,0.4124
TCGA-IB-7645-01,ANXA1,0.3333
TCGA-HZ-8005-01,ANXA1,0.9635
TCGA-2J-AABP-01,ANXA1,0.0898
TCGA-IB-A7LX-01,ANXA1,1.0361
TCGA-HZ-8636-01,ANXA1,0.5965
TCGA-IB-8127-01,ANXA1,0.3742
TCGA-HZ-8638-01,ANXA1,0.2281
TCGA-HZ-8315-01,ANXA1,0.1663
TCGA-HZ-7926-01,ANXA1,0.1813
TCGA-HZ-7918-01,ANXA1,-0.8361
TCGA-H6-8124-01,ANXA1,1.0144
TCGA-FB-A7DR-01,ANXA1,0.764
TCGA-HZ-8002-01,ANXA1,0.0203
TCGA-IB-7891-01,ANXA1,-0.4029
TCGA-F2-A7TX-01,ANXA1,0.7347
TCGA-HZ-7919-01,ANXA1,0.5795
TCGA-HZ-8003-01,ANXA1,-0.5721
TCGA-IB-A5SS-01,ANXA1,1.8
TCGA-IB-7897-01,ANXA1,0.1022
TCGA-HZ-7923-01,ANXA1,0.1201
TCGA-IB-7886-01,ANXA1,0.0589
TCGA-IB-7893-01,ANXA1,0.8281
TCGA-IB-7651-01,ANXA1,-0.3968
TCGA-2J-AAB6-01,ANXA1,1.4768
TCGA-IB-7646-01,ANXA1,2.0185
TCGA-HZ-8637-01,ANXA1,-0.6322
TCGA-HV-A7OP-01,ANXA2,-1.4581
TCGA-2L-AAQL-01,ANXA2,1.0259
TCGA-2J-AABV-01,ANXA2,-0.2493
TCGA-HV-AA8X-01,ANXA2,0.1149
TCGA-FB-AAQ0-01,ANXA2,0.2408
TCGA-3A-A9J0-01,ANXA2,1.5899
TCGA-FB-AAQ1-01,ANXA2,1.0878
TCGA-HZ-A8P1-01,ANXA2,0.6753
TCGA-3A-A9I5-01,ANXA2,0.1821
TCGA-US-A779-01,ANXA2,0.8768
TCGA-FB-AAQ6-01,ANXA2,0.0726
TCGA-HZ-A8P0-01,ANXA2,0.5491
TCGA-3A-A9IJ-01,ANXA2,-2.2267
TCGA-3A-A9IR-01,ANXA2,-1.7885
TCGA-LB-A8F3-01,ANXA2,-0.0619
TCGA-LB-A7SX-01,ANXA2,-0.1804
TCGA-3E-AAAZ-01,ANXA2,-0.1952
TCGA-2L-AAQM-01,ANXA2,-3.2423
TCGA-FB-AAPQ-01,ANXA2,0.8765
TCGA-US-A77G-01,ANXA2,0.307
TCGA-2J-AABO-01,ANXA2,1.2293
TCGA-FB-AAQ3-01,ANXA2,0.8364
TCGA-HV-A5A6-01,ANXA2,0.6106
TCGA-2L-AAQE-01,ANXA2,0.6602
TCGA-FB-AAPU-01,ANXA2,1.11
TCGA-3A-A9IN-01,ANXA2,-2.7656
TCGA-2L-AAQJ-01,ANXA2,0.9988
TCGA-HZ-8001-01,ANXA2,0.304
TCGA-RL-AAAS-01,ANXA2,0.1139
TCGA-HZ-A9TJ-01,ANXA2,0.9358
TCGA-2J-AABA-01,ANXA2,-0.1387
TCGA-HZ-A77P-01,ANXA2,-0.6354
TCGA-IB-7889-01,ANXA2,1.007
TCGA-FB-A5VM-01,ANXA2,0.7062
TCGA-3A-A9I9-01,ANXA2,-0.4426
TCGA-OE-A75W-01,ANXA2,0.9767
TCGA-Q3-AA2A-01,ANXA2,0.2656
TCGA-IB-7887-01,ANXA2,0.2013
TCGA-FB-AAPS-01,ANXA2,-0.0225
TCGA-HV-A5A3-01,ANXA2,-0.2638
TCGA-2J-AABH-01,ANXA2,0.1101
TCGA-HZ-7289-01,ANXA2,0.529
TCGA-3A-A9IS-01,ANXA2,-6.4956
TCGA-IB-A7M4-01,ANXA2,-0.2809
TCGA-FB-A78T-01,ANXA2,0.7951
TCGA-3A-A9IV-01,ANXA2,-3.6753
TCGA-3A-A9IO-01,ANXA2,-3.113
TCGA-FB-AAPZ-01,ANXA2,0.23
TCGA-IB-A5ST-01,ANXA2,-0.3585
TCGA-H6-A45N-01,ANXA2,0.1029
TCGA-2L-AAQA-01,ANXA2,0.4454
TCGA-2J-AABT-01,ANXA2,-1.3234
TCGA-US-A77E-01,ANXA2,0.191
TCGA-F2-6880-01,ANXA2,-1.5671
TCGA-2J-AABE-01,ANXA2,-0.1324
TCGA-FB-AAPP-01,ANXA2,-0.3074
TCGA-M8-A5N4-01,ANXA2,0.3883
TCGA-RB-A7B8-01,ANXA2,1.2409
TCGA-3A-A9IC-01,ANXA2,0.0535
TCGA-3A-A9IZ-01,ANXA2,0.6846
TCGA-H8-A6C1-01,ANXA2,-0.2451
TCGA-IB-AAUV-01,ANXA2,-0.5143
TCGA-YY-A8LH-01,ANXA2,0.8066
TCGA-FB-A545-01,ANXA2,0.0083
TCGA-2J-AAB8-01,ANXA2,0.3666
TCGA-2J-AABI-01,ANXA2,0.3411
TCGA-F2-A44G-01,ANXA2,0.6424
TCGA-F2-A8YN-01,ANXA2,-0.1421
TCGA-3A-A9IU-01,ANXA2,1.2107
TCGA-US-A77J-01,ANXA2,-0.2458
TCGA-3A-A9IL-01,ANXA2,-3.477
TCGA-FB-AAPY-01,ANXA2,0.8985
TCGA-XD-AAUG-01,ANXA2,-0.6874
TCGA-FB-A4P5-01,ANXA2,-0.08
TCGA-XD-AAUI-01,ANXA2,0.1142
TCGA-IB-A5SQ-01,ANXA2,0.4173
TCGA-IB-A6UG-01,ANXA2,0.0381
TCGA-FB-AAQ2-01,ANXA2,1.093
TCGA-HZ-8317-01,ANXA2,-0.0711
TCGA-XD-AAUL-01,ANXA2,0.9432
TCGA-S4-A8RM-01,ANXA2,0.2445
TCGA-XD-AAUH-01,ANXA2,-0.5072
TCGA-2J-AABK-01,ANXA2,0.5102
TCGA-IB-7644-01,ANXA2,-0.6895
TCGA-LB-A9Q5-01,ANXA2,0.542
TCGA-S4-A8RP-01,ANXA2,0.2061
TCGA-3A-A9I7-01,ANXA2,0.2035
TCGA-IB-A5SP-01,ANXA2,0.3292
TCGA-US-A776-01,ANXA2,-0.5195
TCGA-S4-A8RO-01,ANXA2,0.5719
TCGA-RB-AA9M-01,ANXA2,0.5847
TCGA-2J-AAB9-01,ANXA2,0.1504
TCGA-3E-AAAY-01,ANXA2,0.2277
TCGA-HZ-A49H-01,ANXA2,-0.6061
TCGA-IB-AAUU-01,ANXA2,0.6734
TCGA-HV-A5A4-01,ANXA2,0.2942
TCGA-HZ-7925-01,ANXA2,0.104
TCGA-F2-6879-01,ANXA2,-0.2373
TCGA-3A-A9IH-01,ANXA2,1.1071
TCGA-IB-AAUW-01,ANXA2,-0.5856
TCGA-HZ-7922-01,ANXA2,0.4031
TCGA-XN-A8T5-01,ANXA2,-0.3432
TCGA-IB-7885-01,ANXA2,1.1823
TCGA-IB-AAUM-01,ANXA2,-1.0742
TCGA-2J-AABU-01,ANXA2,1.0403
TCGA-PZ-A5RE-01,ANXA2,0.7172
TCGA-HV-A5A5-01,ANXA2,0.3051
TCGA-IB-7890-01,ANXA2,0.0755
TCGA-HV-A7OL-01,ANXA2,1.3922
TCGA-HZ-A49G-01,ANXA2,-0.2609
TCGA-IB-AAUP-01,ANXA2,-0.669
TCGA-IB-A6UF-01,ANXA2,0.8011
TCGA-YH-A8SY-01,ANXA2,0.6525
TCGA-3A-A9IX-01,ANXA2,-0.7021
TCGA-2J-AAB1-01,ANXA2,0.8745
TCGA-2J-AAB4-01,ANXA2,0.2601
TCGA-HV-AA8V-01,ANXA2,0.1583
TCGA-2L-AAQI-01,ANXA2,0.6418
TCGA-IB-A5SO-01,ANXA2,0.7392
TCGA-IB-7647-01,ANXA2,0.1093
TCGA-Q3-A5QY-01,ANXA2,-0.1746
TCGA-FB-A4P6-01,ANXA2,-0.5082
TCGA-US-A774-01,ANXA2,0.2822
TCGA-L1-A7W4-01,ANXA2,-0.3473
TCGA-2J-AABR-01,ANXA2,-0.0027
TCGA-F2-A44H-01,ANXA2,-0.3531
TCGA-IB-AAUT-01,ANXA2,-0.6537
TCGA-HZ-A77O-01,ANXA2,0.8489
TCGA-HZ-7924-01,ANXA2,-0.1562
TCGA-IB-AAUS-01,ANXA2,-0.2248
TCGA-F2-7276-01,ANXA2,-0.3032
TCGA-HZ-A49I-01,ANXA2,0.5524
TCGA-2J-AABF-01,ANXA2,0.128
TCGA-IB-AAUO-01,ANXA2,1.3196
TCGA-IB-AAUQ-01,ANXA2,0.6288
TCGA-XN-A8T3-01,ANXA2,0.1034
TCGA-IB-AAUN-01,ANXA2,0.5281
TCGA-HZ-8519-01,ANXA2,-1.1994
TCGA-IB-7888-01,ANXA2,-0.671
TCGA-YB-A89D-01,ANXA2,0.1361
TCGA-HZ-A4BK-01,ANXA2,0.411
TCGA-IB-AAUR-01,ANXA2,-0.6491
TCGA-F2-7273-01,ANXA2,-0.8295
TCGA-HZ-A77Q-01,ANXA2,0.2644
TCGA-Z5-AAPL-01,ANXA2,-0.7731
TCGA-IB-8126-01,ANXA2,-1.5297
TCGA-IB-7649-01,ANXA2,-0.0146
TCGA-IB-7652-01,ANXA2,-0.0754
TCGA-HZ-A4BH-01,ANXA2,0.1656
TCGA-3A-A9IB-01,ANXA2,0.5083
TCGA-HZ-7920-01,ANXA2,-0.8468
TCGA-IB-7645-01,ANXA2,0.061
TCGA-HZ-8005-01,ANXA2,0.5347
TCGA-2J-AABP-01,ANXA2,-0.3533
TCGA-IB-A7LX-01,ANXA2,0.5534
TCGA-HZ-8636-01,ANXA2,0.2072
TCGA-IB-8127-01,ANXA2,0.3023
TCGA-HZ-8638-01,ANXA2,-0.1124
TCGA-HZ-8315-01,ANXA2,0.1604
TCGA-HZ-7926-01,ANXA2,0.2843
TCGA-HZ-7918-01,ANXA2,-0.7119
TCGA-H6-8124-01,ANXA2,1.3543
TCGA-FB-A7DR-01,ANXA2,-0.2849
TCGA-HZ-8002-01,ANXA2,-0.5051
TCGA-IB-7891-01,ANXA2,-0.2822
TCGA-F2-A7TX-01,ANXA2,0.6188
TCGA-HZ-7919-01,ANXA2,0.8949
TCGA-HZ-8003-01,ANXA2,-1.2095
TCGA-IB-A5SS-01,ANXA2,0.7758
TCGA-IB-7897-01,ANXA2,-1.1548
TCGA-HZ-7923-01,ANXA2,-0.9667
TCGA-IB-7886-01,ANXA2,0.3833
TCGA-IB-7893-01,ANXA2,0.0236
TCGA-IB-7651-01,ANXA2,0.1162
TCGA-2J-AAB6-01,ANXA2,1.0955
TCGA-IB-7646-01,ANXA2,0.8474
TCGA-HZ-8637-01,ANXA2,-0.9209
TCGA-HV-A7OP-01,APBB1,-2.3455
TCGA-2L-AAQL-01,APBB1,0.4045
TCGA-2J-AABV-01,APBB1,0.3088
TCGA-HV-AA8X-01,APBB1,-0.7438
TCGA-FB-AAQ0-01,APBB1,-0.6595
TCGA-3A-A9J0-01,APBB1,-0.2642
TCGA-FB-AAQ1-01,APBB1,-0.4611
TCGA-HZ-A8P1-01,APBB1,-1.924
TCGA-3A-A9I5-01,APBB1,0.7013
TCGA-US-A779-01,APBB1,-0.5276
TCGA-FB-AAQ6-01,APBB1,-1.003
TCGA-HZ-A8P0-01,APBB1,-0.8553
TCGA-3A-A9IJ-01,APBB1,3.4637
TCGA-3A-A9IR-01,APBB1,2.0656
TCGA-LB-A8F3-01,APBB1,-0.4006
TCGA-LB-A7SX-01,APBB1,-0.5617
TCGA-3E-AAAZ-01,APBB1,0.1541
TCGA-2L-AAQM-01,APBB1,1.8848
TCGA-FB-AAPQ-01,APBB1,-0.5099
TCGA-US-A77G-01,APBB1,-1.0674
TCGA-2J-AABO-01,APBB1,0.1112
TCGA-FB-AAQ3-01,APBB1,-1.1031
TCGA-HV-A5A6-01,APBB1,-0.0035
TCGA-2L-AAQE-01,APBB1,-0.26
TCGA-FB-AAPU-01,APBB1,-2.0192
TCGA-3A-A9IN-01,APBB1,2.6501
TCGA-2L-AAQJ-01,APBB1,-1.2159
TCGA-HZ-8001-01,APBB1,1.1769
TCGA-RL-AAAS-01,APBB1,0.4495
TCGA-HZ-A9TJ-01,APBB1,-0.2749
TCGA-2J-AABA-01,APBB1,-0.2543
TCGA-HZ-A77P-01,APBB1,0.9418
TCGA-IB-7889-01,APBB1,0.2071
TCGA-FB-A5VM-01,APBB1,-0.1087
TCGA-3A-A9I9-01,APBB1,0.0014
TCGA-OE-A75W-01,APBB1,-0.2911
TCGA-Q3-AA2A-01,APBB1,-0.4803
TCGA-IB-7887-01,APBB1,-0.8587
TCGA-FB-AAPS-01,APBB1,0.8024
TCGA-HV-A5A3-01,APBB1,-1.3864
TCGA-2J-AABH-01,APBB1,0.1316
TCGA-HZ-7289-01,APBB1,-3.3374
TCGA-3A-A9IS-01,APBB1,3.0498
TCGA-IB-A7M4-01,APBB1,-0.819
TCGA-FB-A78T-01,APBB1,-0.7319
TCGA-3A-A9IV-01,APBB1,2.5242
TCGA-3A-A9IO-01,APBB1,3.0222
TCGA-FB-AAPZ-01,APBB1,-0.2975
TCGA-IB-A5ST-01,APBB1,0.2025
